Y,X1,X2
4.903615974255509,0.6976869985413395,1.5131253755736807
0.18258928507963512,-0.14210071216680917,0.7645485173189661
1.087325792402362,-0.1433004323602537,0.7078579163015744
0.247938799680054,0.5050449201660566,0.05080247199857002
1.284715188810069,0.33709917325837613,0.6916581966097751
0.7178390249081427,1.1853620035319414,-0.3426192278721229
1.9547716877037788,0.8330228515223119,0.0795841501168303
3.8257529084470625,1.28310920243657,1.1629341444518084
1.6051659878492373,1.0628593156630992,-0.18595105495223363
0.0,-0.1925432978410115,-0.6863318471959039
0.0,-1.286322848381225,-0.2538466609066519
0.0,0.45326262094018194,-0.8307626123102978
0.0,0.5442795490718907,-2.237943720210184
1.2544312367174004,0.272240089463758,0.5167006634607848
0.3226694914566048,-0.4455001203578602,0.41488509037474147
0.0,-0.3801164016104613,0.2315938641775482
0.0,-0.7282856827480834,-1.5565058036917618
4.065004855817389,0.7485223829822774,1.8321327875599167
0.0,-0.42479556953647524,-1.156900365205308
0.6638365823244323,-1.6803274838176159,1.3559600566147287
0.0,-2.2334829255215904,-0.8352560096169886
0.0,0.490887995607268,-1.2793598351497755
3.6714681309431683,1.2160647247799719,1.9742055991780287
0.0,0.028471187433086503,0.0953251459019208
0.0,-0.8603297045004809,-1.7718868968497596
0.0,0.5690143222872159,-1.5418256458115454
0.0,-0.4637891748261458,-0.386695767472672
5.212993800094048,0.4138063809273446,1.545399496940889
0.0,-0.5581517270925455,-0.5304827868604263
1.7701057042557315,0.39112705695111577,1.3114193247553556
4.202079060275211,1.7177389416450386,1.0004779619218431
0.557625720338541,-0.2425347956430513,0.2862559613910855
0.0,-0.0855090378961035,-0.4673910335097561
1.9233075953317336,0.8618167969559235,0.8582916252378476
0.0,-0.7948524821389829,-0.930028362551806
6.850996746384724,2.956112206555352,1.6479707329956308
0.0,-1.2751874358860271,0.004086839826982494
0.0,-1.354093147600548,-1.8905649655727284
3.5552796953197894,-1.1803423724117323,1.752009907775476
0.1410527775489584,0.976475711446061,-0.7178452768625921
0.0,-0.05587471761683385,-0.8864318373148267
0.0,-2.432388703571439,0.41639922229039705
1.9531685800929357,0.22914094443277674,0.3393353052638927
0.6706240234670438,0.964114644590759,0.593975383430046
3.6388846958193914,0.4910740307393975,1.2023416760835375
0.0,-0.9374689112147274,-0.8531427975461182
0.5591488819748287,-0.22971657160935274,0.8629655727922454
0.0,-0.347114424717368,0.25842905030209046
2.957852359122951,-0.7753673648170838,1.7864612413592966
0.0,-0.9062119996982391,-1.3393416475080808
0.0,-1.0899284643961147,-2.167175292193847
1.014149726423026,1.596737703893603,-0.5260870222442219
1.21788621688445,0.9586319382653075,0.4939473935327457
1.7361989225205137,0.057675331715951836,1.0273110925381959
5.196475361194934,1.9541438817127819,1.140454224804603
1.0351455313202633,-0.18826771670840747,0.4434453703162629
0.0,-0.40059857320214665,-2.184837241770412
3.1750965657013364,-0.2050640984604378,0.8184098767733335
0.08993381989696746,0.06602689447131009,0.012938501368240091
0.0,-1.0712113473606601,-0.41798665959535186
0.0,-0.908596995918697,-0.7381297409698532
0.0,-0.3722229048700003,0.5970413199294777
0.0,-0.09893788706961973,-1.580833049256648
1.9712085174402163,0.0492709113037229,0.529145445744806
2.609080379097726,0.8932969948805157,0.26154293492004693
0.0,0.054486102136853856,-0.14678419143059862
0.0,-1.9599783217345623,0.07159711943855876
0.0,0.6035688483141413,-3.0888202374040934
5.690078035426009,0.6864727210620565,2.7270442188372632
4.541375287637995,0.21982306831958437,2.052324345210744
0.0,-0.28866827620771546,-0.4923162448456683
2.8500383685452606,2.17536429351052,0.11500631888769039
0.0,-0.9325894595400014,-0.5610623316222947
0.5749469049960205,0.20236774620383385,0.17545895336751294
0.0,-1.9458995642524588,0.5070244654969506
0.0,0.4697378429296097,-1.6156149491591
1.442340919102723,-0.9755518540968072,0.7554941615341271
0.0,-0.7502347624504118,0.1656304636896685
0.21001884219095335,-0.02688909921553826,0.043422129807845385
0.0,-0.6584783485982788,-1.8572393552235014
0.0,0.19823180154065895,-0.24569782280017136
2.317794663734703,-0.4417304718415018,1.143607392739136
0.0,-0.7546941546031898,-1.0211305673886448
3.410582275983302,-0.09288896740647248,1.0533621791220864
0.055291891992292785,0.09751568250150419,0.3103431272068961
0.0,0.0653906025080246,-1.923543804038584
2.4369623135903646,-0.30033264337411475,1.0343687739390468
0.0,-0.059717467922614266,-0.19881867284413463
2.972365941634082,-0.49824377671250014,1.5728747777848169
0.0,-1.190971827366496,-0.9693596651608036
0.0,0.025385134266489716,0.012405236867438418
2.859163046364986,-0.7581377113544429,1.4506624064980558
4.7161173772681035,0.9860188521473405,1.7315209649808443
4.0386077897731845,1.1369646764768808,1.8275708227907175
0.0,0.27351017062256855,-0.20972814554353233
3.050920953673743,0.6685094305259509,1.088157129334518
0.2393690065528083,-0.15870799006806233,0.26781437000746244
2.5534572636259805,0.38123102715519636,1.1195817708877678
6.742344274442224,1.4688063134071816,2.8555401089693087
0.0,-0.7207623941879544,0.4820821974314346
